"performance_rule_id","card_id","base_spend_amount","base_spend_to","period_term","period_unit","period_unit_value","method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","source_text","exported_at"
"naver-card-10621-performance-1","naver-card-10621","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 공항 라운지 무료 이용 공항 및 특 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 공항 라운지 무료 이용 공항 및 특급호텔 발레파킹 무료 이용 온라인 신청 주요혜택 포인트/캐시 비스 제공 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1만5천원 지급 현대카드","2026-06-11T13:04:13.065Z"
"naver-card-10399-performance-1","naver-card-10399","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 1천원당 최대 2 마일리지 적립 대한항공 직판 실적 직전 1개월 합계 50만원 이상 혜택요약 1천원당 최대 2 마일리지 적립 대한항공 직판 항공권 할인 쿠폰 온라인 신청 주요혜택 항공마일리지 프 원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 1천원당 최대 2 마일리지 적립 대한항공 직판 항공권 할인 쿠폰 온라인 신청 주요혜택 항공마일리지 프리미엄 바우처 간편결제 다른 대한항공카드 현대카드 대한항공카드 060 현대","2026-06-11T13:04:13.065Z"
"naver-card-2487-performance-1","naver-card-2487","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 코웨이 렌탈료 월최대 2만원 청구할인 코웨이 연간리워드 최대 10만점 적립 온라 전월 이용실적 80만원 이상 시 코웨이 렌탈료 월최대 2만원 청구할인 전월 이용실적 80만원 이상 시 포인트/캐시백 코웨이 연간리워드 최대 10만점 적립 연간 결제실적 1,500만원 이상 시 네이버 신용카드 정보: KB국민 코웨이Ⅱ카드 신용카드 KB국민 코웨이Ⅱ카드 공지 코웨이 렌탈료 할인과 적립을 동시에! 연회비 해외 3만원 기준실적 직전","2026-06-11T13:04:13.065Z"
"naver-card-10562-performance-1","naver-card-10562","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 1500원당 대한항공 1마일 적립 스타벅스 실적 직전 1개월 합계 30만원 이상 혜택요약 1500원당 대한항공 1마일 적립 스타벅스 월 3천원 할인 온라인 신청 주요혜택 바우처 항공마일리지 음 기준실적 직전 1개월 합계 30만원 이상 혜택요약 1500원당 대한항공 1마일 적립 스타벅스 월 3천원 할인 온라인 신청 주요혜택 바우처 항공마일리지 포인트/캐시백 주유 프리미엄 특별한 하늘을 누리는 한 장의 카드 더클래식+ 바우","2026-06-11T13:04:13.065Z"
"naver-card-10189-performance-1","naver-card-10189","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 스카이패스 1천원당 최대 2마일 적립 인천공항 실적 직전 1개월 합계 50만원 이상 혜택요약 스카이패스 1천원당 최대 2마일 적립 인천공항 라운지 동반자 포함 무료입장 온라인 신청 주요혜택 항공 신용카드 JADE Prime 트래블로그 PRESTIGE 신용카드 CLUB SK (클럽SK) 부가혜택 및 통합할인한도 [실적 산정 기준] - 지난달 1일부터 말일(승인시점 기준) 까지 국내 및 해외 일시불/할부 이용금액 [지난달","2026-06-11T13:04:13.065Z"
"naver-card-10420-performance-1","naver-card-10420","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 주차/세차 20% 청구할인 자동차보험 1만원 청구할인 온라인 신청 전월 이용실적 40만원 미만 시, 아래 한도까지 할인이 제공됩니다. (단, 최초 카드 사용등록월의 실적이 40만원 이상일 경우에는 다음달에 해당 실적구간의 할인한도 적용) * 전기/수소차 충전 네이버 신용카드 정보: KB국민 EV카드 신용카드 KB국민 EV카드 공지 전기/수소차 충전 20% 청구할인! 연회비 국내 2만원, 해외 2만원 기준실적 직전 1개월","2026-06-11T13:04:13.065Z"
"naver-card-10362-performance-1","naver-card-10362","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 25만원 상당 연간 바우처 제공 실적 직전 1개월 합계 50만원 이상 혜택요약 25만원 상당 연간 바우처 제공 멤버십리워즈(MR) 최대 3MR 적립 온라인 신청 주요혜택 연회비지원 골프/면세점 이용 금액 1천원당 3MR 적립 해외/호텔/여행·항공사/골프/면세점 외식 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 대중교통 공항 리무진·철도 티켓","2026-06-11T13:04:13.065Z"
"naver-card-10608-performance-1","naver-card-10608","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 최대 10% 무신사 머니리워드 적립 최대 4만 포인트 적립 온라인 전월 이용금액 기준 : 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드 대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자 (할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) iD SELECT ALL 카드 신규 회원 최대 100% 지급 삼성 iD GLOBAL 카드 부가혜택 및","2026-06-11T13:04:13.065Z"
"naver-card-1243-performance-1","naver-card-1243","400000","400000","before","month","1","sum","excluded","0","전월실적은 해당카드로 전월(1일~말일) 국내·외 일시불/할부(전액) 이용금액을 의미합니다. - 이용금액은 승인일 기준 이용금액을 의미합니다. - 해외 이용금액은 매출표 접수일 기준으로 이용금액에 합산 적용됩니다. (월말 이용 시 익월에 접수되는 경우가 있 이용 국제공항 라운지 무료이용 금융 이체수수료 통합 월 10회 면제 이체수수료 통합 월 10회 면제 zgm 할인카드 신규 회원 최대 100% 지급 zgm living카드 신규 회원 최대 3만원 지급 zgm.the pa","2026-06-11T13:04:13.065Z"
"naver-card-10361-performance-1","naver-card-10361","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 85만원 상당 연간 바우처 실적 직전 1개월 합계 50만원 이상 혜택요약 85만원 상당 연간 바우처 제공 멤버십리워즈(MR) 최대 5MR 적립 온라인 신청 주요혜택 연회비지원 ·항공사/골프/면세점 전 세계 공항 라운지 무료 이용 공항·호텔 발레파킹 서비스 외식 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 대중교통 공항 리무진·철도 티켓 무료","2026-06-11T13:04:13.065Z"
"naver-card-10363-performance-1","naver-card-10363","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 12만원 상당 연간 바우처 제공 실적 직전 1개월 합계 50만원 이상 혜택요약 12만원 상당 연간 바우처 제공 멤버십리워즈(MR) 최대 2MR 적립 온라인 신청 주요혜택 연회비지원 골프/면세점 이용 금액 1천원당 2MR 적립 해외/호텔/여행·항공사/골프/면세점 외식 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 Be My Guest 할인 호텔 델리/레스토랑·패밀리 레스토랑 대중교통 공항 리무진·철도 티켓","2026-06-11T13:04:13.065Z"
"naver-card-10518-performance-1","naver-card-10518","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 국내외 가맹점 0.5% 캐시백 통신요금 자동이체 실적 직전 1개월 합계 30만원 이상 혜택요약 국내외 가맹점 0.5% 캐시백 통신요금 자동이체 추가 0.5%캐시백 온라인 신청 주요혜택 국민내일배움 보: 국민내일배움 신한카드 Simple 신용카드 국민내일배움 신한카드 Simple 공지 편의점/카페 등 잔돈할인서비스 제공 연회비 국내 5천원, 해외겸용 없음, 가족겸용 없음 기준실적 직전 1개월 합계 30만원 이상 혜택요약","2026-06-11T13:04:13.065Z"
"naver-card-10225-performance-1","naver-card-10225","400000","400000","before","month","1","sum","excluded","0","전월실적에는 포함되나 할인/적립 서비스는 제외 언제나할인 bene_83.png https://vertical.pstatic.net/vertical-cardad/benefits/icons/bene_83.png 2 month 6 true before month 1 sum 400000 400000 false true true https://tivan.naver.com/cai/Wa1ZZfKARI0T3fmsge2BU32bQ1NK7sB4NjA1IRAHfrQeQ2pct4TJcPpi","2026-06-11T13:04:13.065Z"
"naver-card-10618-performance-1","naver-card-10618","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 최대 2% 스마일캐시 적립 혜택 Apple Pay 설정 가능 온라 실적 직전 1개월 합계 30만원 이상 혜택요약 최대 2% 스마일캐시 적립 혜택 Apple Pay 설정 가능 온라인 신청 주요혜택 포인트/캐시백 쇼핑 넘 서비스 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대","2026-06-11T13:04:13.065Z"
"naver-card-10186-performance-1","naver-card-10186","400000","400000","before","month","1","sum","excluded","0","전월실적 40만원 이상 시 서비스 제공 • 혜택별 월 할인한도 - 멤버십 이용요금: 월 7천원(가맹점별 월 1회 적용) - 스트리밍 이용요금: 월 5천원(가맹점별 월 1회 적용) - 스타 내 1만2천원, 해외 1만2천원 기준실적 직전 1개월 합계 40만원 이상 혜택요약 스타벅스/넷플릭스 50% 할인 쇼핑멤버십 7천원,간편결제 5% 할인 온라인 신청 주요혜택 쇼핑 문화 카페/베이커리 간편결제 지금 잘 사는 방법, zgm.streaming 쇼핑 멤버십 이용요금 7천원 청구","2026-06-11T13:04:13.065Z"
"naver-card-10297-performance-1","naver-card-10297","300000","300000","before","month","1","sum","excluded","0","전월실적 관계 없이 제공됩니다. - 그린카드 제휴 매장에서 법적 녹색제품(환경표지, 저탄소제품) 등 인증제품(환경부가 별도로 정하는 제품에 한함) 구매 시 에코머니 포인트 적립 - 그린카 머니 적립 포인트/캐시백 국내 전가맹점 0.2% 에코머니 적립 국내 전가맹점 0.2% 에코머니 적립 zgm 할인카드 신규 회원 최대 100% 지급 zgm living카드 신규 회원 최대 3만원 지급 zgm.the pay카드 신규 회원 최대 100% 지급 NH올원더풀카드 zgm poin","2026-06-11T13:04:13.065Z"
"naver-card-10262-performance-1","naver-card-10262","300000","300000","before","month","1","sum","excluded","0","전월실적 조건 달성시 해당 구간의 할인한도를 제공합니다. • 전월실적은 해당카드로 전월(1일~말일) 국내·외 일시불/할부 이용금액을 의미합니다. • 이용금액은 승인일 기준 이용금액을 의미 1만원, 해외 1만2천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 매월 코웨이 렌탈료1~3만원 청구할인 주요 놀이공원 할인 온라인 신청 주요혜택 렌탈 레저 실속있는 렌탈 할인 카드 렌탈 매월 코웨이 렌탈료1~3만원 청구할인 매월 코웨이 렌탈료1~3만원 청구할인 레저 국내 주요","2026-06-11T13:04:13.065Z"
"naver-card-2349-performance-1","naver-card-2349","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내 1,500원당 1.6 마일 적립 해외 1,500원당 1. 실적 직전 1개월 합계 50만원 이상 혜택요약 국내 1,500원당 1.6 마일 적립 해외 1,500원당 1.8 마일 적립 온라인 신청 주요혜택 항공 ile HANA Mile 사용방법 HANA Mile 결제 대금 차감 카페/베이커리 스타벅스 4,000원 청구할인 지난달 실적 50만원 이상 스타벅스 4,000원 청구할인 지난달 실적 50만원 이상 영화 CGV,","2026-06-11T13:04:13.065Z"
"naver-card-10223-performance-1","naver-card-10223","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 영상스트리밍 40% 딜리버리·편의점 실적 직전 1개월 합계 40만원 이상 혜택요약 영상스트리밍 40% 딜리버리·편의점·택시 10% 청구할인 온라인 신청 주요혜택 대중교통 편의점 문화 없음 기준실적 직전 1개월 합계 40만원 이상 혜택요약 영상스트리밍 40% 딜리버리·편의점·택시 10% 청구할인 온라인 신청 주요혜택 대중교통 편의점 문화 쇼핑 다른 원더카드 원더카드2.0 LIVING 원더카드2.0 T 일상의 즐거움을 책임","2026-06-11T13:04:13.065Z"
"naver-card-10226-performance-1","naver-card-10226","400000","400000","before","month","1","sum","excluded","0","전월실적에는 포함되나 할인/적립 서비스는 제외 언제나할인 bene_83.png https://vertical.pstatic.net/vertical-cardad/benefits/icons/bene_83.png 3 month 6 true before month 1 sum 400000 400000 false https://tivan.naver.com/cai/Wa1ZZfKARI0T3fmsge2BU8eGA_yZqB3rxhR70Hgr25MeAFoKuznFDgClsJIGDtGEZy","2026-06-11T13:04:13.065Z"
"naver-card-652-performance-1","naver-card-652","0","","before","month","1","sum","excluded","0","전월실적 없어도 항공마일리지 기본~3배 적립! 연회비지원 온라인 신규회원 연회비 캐시백 이벤트 온라인 신규회원 연회비 캐시백 이벤트 항공마일리지 이용금액1천5백원당1~3마일리지 적립 이용 가박스 CGV, 롯데시네마, 메가박스 쇼핑 국내 면세점/대한항공 기내 면세점 웨딩토탈 서비스 5~10% 현장할인 국내 면세점/대한항공 기내 면세점 웨딩토탈 서비스 5~10% 현장할인 카페/베이커리 스타벅스, 커피빈, 탐앤탐스 스타벅스, 커피빈, 탐앤탐스 문화 국내 서점/서적 국내 서점","2026-06-11T13:04:13.065Z"
"naver-card-10160-performance-1","naver-card-10160","400000","400000","before","month","1","sum","excluded","0","전월실적 발생시 해당 할인한도 구간으로 서비스 [전월실적에 따른 월 통합 할인한도] • 전월실적 40만원 이상 80만원 미만: 1만원 할인 • 전월실적 80만원 이상 150만원 미만: 1만5천원 할인 • 전월실적 150만원 이상 : 2 2천원, 해외 1만4천원 기준실적 직전 1개월 합계 40만원 이상 혜택요약 하나로마트/슈퍼마켓/병원/약국5%할인 홈쇼핑/건강식품/대중교통10%할인까지 온라인 신청 주요혜택 대형마트 쇼핑 의료 대중교통 금융 당신 가까이에 있는 혜택! 생활","2026-06-11T13:04:13.065Z"
"naver-card-3996-performance-1","naver-card-3996","300000","300000","before","month","1","sum","excluded","0","전월실적 30만원 이상 시 서비스 제공 (※ 할인 적용된 이용금액(전체)은 전월실적 산정 시 제외) • 카드사용등록일로부터 다음달 말일까지는 전월실적 미달 시에도 서비스 제공 (※ 국제공항라운지 무료이용 서비스 제외) • 일 또는 월 할인 제공 1만원, 해외 1만2천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 스타벅스 50%,스트리밍 20% 할인 배달앱/쇼핑/교통/편의점 할인FLEX 온라인 신청 주요혜택 카페/베이커리 문화 외식 쇼핑 대중교통 일상의 FLEX,","2026-06-11T13:04:13.065Z"
"naver-card-10436-performance-1","naver-card-10436","1","1000000","before","month","1","sum","unknown","","기준실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 5%할인, 무이자 할부 월별 스페셜 실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 5%할인, 무이자 할부 월별 스페셜 제휴 프로모션 까지! 온라인 신청 주요혜택 쇼핑 다른 전용 없음, 해외겸용 없음, 가족겸용 없음 기준실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 5%할인, 무이자 할부 월별 스페셜 제휴 프로모션 까지! 온라인 신청 주요혜택 쇼핑 다른 현대백화점카드 현대백화점 현대오일뱅크","2026-06-11T13:04:13.065Z"
"naver-card-10625-performance-1","naver-card-10625","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 LG U+ 기기값 월최대 2만원 할인 LG U+ 기기값 최 전월 이용 실적 100만원 이상 시에는 20,000원 혜택 한도가 제공됩니다.) 지난달 이용이 50만원 미만인 경우는 결제 대금 할인 혜택이 제공되지 않습니다. 본인카드의 남은 월 혜택 한도는 X LOCA 라이트 할부 카드 신용카드 U+ X LOCA 라이트 할부 카드 공지 LG U+ 이용자를 위한 할인카드 연회비 국내 2만5천원, 해외 2만5천원 기준실적 직전","2026-06-11T13:04:13.065Z"
"naver-card-10607-performance-1","naver-card-10607","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 할부 24개월 연 5.9% 통신요금 월 최 전월(1일~말일) 이용금액에 따른 서비스별 월간 통합 한도 내에서 당월(1일~말일) 기준으로 적용됩니다. ※ 「KT 가족만족 할부 신한카드」로 KT 통신요금 자동이체 납부 및 전월 이용금액 조건 충족 시 기준실적 직전 1개월 합계 30만원 이상 혜택요약 할부 24개월 연 5.9% 통신요금 월 최대 1만 5천원 할인 온라인 신청 주요혜택 통신 납부 혜택 할부 혜택부터 요금할인까지","2026-06-11T13:04:13.065Z"
"naver-card-10636-performance-1","naver-card-10636","300000","300000","before","month","1","sum","excluded","0","전월실적(매월 1일~말일/승인기준)은 파인애플 신한카드 이용금액(일시불+할부)으로 산정 • 전월실적 산정제외 : 무이자할부 이용금액/단기카드대출 (현금서비스)/장기카드대출(카드론)/연회비 네이버 신용카드 정보: 파인애플 신한카드 신용카드 파인애플 신한카드 공지 SKT 통신 요금 할인 카드 연회비 국내 1만2천원, 해외 1만5천원, 가족겸용 없음 기준실적 직전 1개월 합계 30만원 이상 혜택요약 SKT통신 요금 최대 1만5천원 할인 현대 오일뱅크 포인트 적립 온라인 신청","2026-06-11T13:04:13.065Z"
"naver-card-10438-performance-1","naver-card-10438","1","1000000","before","month","1","sum","unknown","","기준실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 현대백화점카드혜택+현대오일뱅크멤버십 실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 현대백화점카드혜택+현대오일뱅크멤버십 보너스 포인트 백화점 상품권으로 교환 온라인 신청 주요 카드 현대백화점카드 현대백화점 해피포인트카드 현대백화점 X 현대오일뱅크 쇼핑 3개월 무이자 할부 제공 5% 할인쿠폰 혜택 제공 차량 이용시 2시간 무료주차권 제공 3개월 무이자 할부 제공 5% 할인쿠폰 혜택 제공 차량 이용시 2","2026-06-11T13:04:13.065Z"
"naver-card-10437-performance-1","naver-card-10437","1","1000000","before","month","1","sum","unknown","","기준실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 현대백화점카드 혜택+해피포인트 멤버 실적 직전 1개월 합계 1원 이상 1백만원 이하 혜택요약 현대백화점카드 혜택+해피포인트 멤버십 해피포인트 적립ㆍ사용이 가능한 카드 온라인 신청 주요 가맹점에서 1천원이상 구매시 5%적립 해피포인트로 즐기는 다양한 혜택 쇼핑 3개월 무이자 할부 제공 5% 할인쿠폰 혜택 제공 차량 이용시 2시간 무료주차권 제공 3개월 무이자 할부 제공 5% 할인쿠폰 혜택 제공 차량 이용시 2시","2026-06-11T13:04:13.065Z"
"naver-card-10637-performance-1","naver-card-10637","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 KT 통신요금 최대 3만3천원 할인 신한은 전월 이용금액 기준] ※ 전월 이용금액은 KT 으랏차차 신한카드의 전월(1일~말일)의 거래 시점 이용금액(일시불+할부)을 기준으로 반영됩니다. - 해외 이용금액은 매입일자를 기준으로 반영됩니다. - 교통카드 이용금액은 네이버 신용카드 정보: KT 으랏차차 신한카드 신용카드 KT 으랏차차 신한카드 공지 KT 통신요금 할인부터 캐시백까지 연회비 국내 3만6천원, 해외 3만9천원,","2026-06-11T13:04:13.065Z"
"naver-card-10638-performance-1","naver-card-10638","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 LG헬로비전요금 최대 1만5천원 할인 LG 전월(1일~말일) 이용금액에 따른 월 할인한도 내에서 당월(1일~말일) 기준으로 적용됩니다. ※ 할인 서비스는 LG헬로비전 요금을 「LG헬로비전 신한카드」로 자동납부 거래(자동이체)로 등록후 결제된 건에 네이버 신용카드 정보: LG헬로비전 신한카드 신용카드 LG헬로비전 신한카드 공지 LG헬로비전 통신 요금 할인 연회비 국내 2만2천원, 해외 2만5천원, 가족겸용 없음 기준실적","2026-06-11T13:04:13.065Z"
"naver-card-10640-performance-1","naver-card-10640","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 LG전자 최대 10% 할인 LG전자 베스트샵 실적 직전 1개월 합계 30만원 이상 혜택요약 LG전자 최대 10% 할인 LG전자 베스트샵 멤버십 포인트 적립 온라인 신청 주요혜택 포인트/캐시백 , 해외 2만2천원, 가족겸용 없음 기준실적 직전 1개월 합계 30만원 이상 혜택요약 LG전자 최대 10% 할인 LG전자 베스트샵 멤버십 포인트 적립 온라인 신청 주요혜택 포인트/캐시백 쇼핑 영화 레저 LG전자 최대 10% 할인 혜","2026-06-11T13:04:13.065Z"
"naver-card-3777-performance-1","naver-card-3777","400000","400000","before","month","1","sum","excluded","0","전월실적 산정기준 : 전월실적은 해당카드의 전월(승인일 기준 1일~말일) 국내외 일시불/할부 합산 이용금액을 의미합니다. - 해외 이용금액은 전월 매출표 접수일 기준으로 이용금액에 합산 적용됩니다.(월말 이용 리미엄 서비스 제공 금융 농협 이체수수료 통합 월 10회 면제 농협 이체수수료 통합 월 10회 면제 zgm 할인카드 신규 회원 최대 100% 지급 zgm living카드 신규 회원 최대 3만원 지급 zgm.the pay카드 신규 회원 최대 100% 지급 NH올원더","2026-06-11T13:04:13.065Z"
"naver-card-3776-performance-1","naver-card-3776","400000","400000","before","month","1","sum","excluded","0","전월실적 산정기준 : 전월실적은 해당카드의 전월(승인일 기준 1일~말일) 국내외 일시불/할부 합산 이용금액을 의미합니다. - 해외 이용금액은 전월 매출표 접수일 기준으로 이용금액에 합산 적용됩니다.(월말 이용 항 라운지 무료이용 금융 농협 이체수수료 통합 월 10회 면제 농협 이체수수료 통합 월 10회 면제 zgm 할인카드 신규 회원 최대 100% 지급 zgm living카드 신규 회원 최대 3만원 지급 zgm.the pay카드 신규 회원 최대 100% 지급 NH올원더","2026-06-11T13:04:13.065Z"
"naver-card-10442-performance-1","naver-card-10442","300000","300000","before","month","1","sum","partial","0.5","전월실적 30만원 이상 ~ 50만원 미만 : 온라인 6,000원, 오프라인 4,000원, 합계 10,000원 - 전월실적 50만원 이상 ~ 80만원 미만 : 온라인 9,000원, 오프라인 카드 연회비 국내 1만원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 쇼핑/도서/어학/배달앱 10%청구할인 영화/통신/카페/편의점 청구할인! 온라인 신청 주요혜택 대중교통 쇼핑 문화 영화 외식 교통 혜택과 다양한 서비스를 함께! 기후동행카드 대중교통 후불 기후동행카드 서비스 후불","2026-06-11T13:04:13.065Z"
"naver-card-3055-performance-1","naver-card-3055","0","","before","month","1","sum","excluded","0","전월실적은 해당카드로 전월(1일~말일) 국내·외 일시불/할부(전액) 이용금액을 의미합니다. - 이용금액은 승인일 기준 이용금액을 의미합니다. - 해외 이용금액은 매출표 접수일 기준으로 이용금액에 합산 적용됩니다. (월말 이용 시 익월에 접수되는 경우가 있 제브랜드 프리미엄 서비스 제공 금융 이체수수료 통합 월 10회 면제 이체수수료 통합 월 10회 면제 zgm 할인카드 신규 회원 최대 100% 지급 zgm living카드 신규 회원 최대 3만원 지급 zgm.the pa","2026-06-11T13:04:13.065Z"
"naver-card-3257-performance-1","naver-card-3257","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 10개 렌탈사 자동이체 포인트 적립 7개 디지털구독 정기결제 전월 이용금액 반영은 자동이체 청구월이 아닌 자동이체 거래 승인월로 적용되오니 유의 바랍니다. • 동일한 가맹점에서 여러 건의 자동이체를 등록한 경우 월 1건에 한하여 서비스가 제공됩니다. • 00% 지급 신한카드 Simple Plan 신규 회원 최대 100% 지급 신한카드 K-패스 부가혜택 및 통합할인한도 [신한카드 Deep Once 적립 서비스 유의사항]","2026-06-11T13:04:13.065Z"
"naver-card-2206-performance-1","naver-card-2206","300000","300000","before","month","1","sum","partial","0.5","전월실적 산정 시 할인대상 가맹점 이용액은 50% 반영 ※ 해외 가맹점 할인은 전월실적 30만원 이상 시 제공 ※ 인터넷/모바일 교육콘텐츠 서비스는 전월 국내외 일시불/할부 거래 1건 이 회원 최대 100% 지급 기준실적 직전 1개월 합계 30만원 이상 혜택요약 커피 30%, 쇼핑 10% 청구할인! 2030 선호 업종 필수혜택 가득! 온라인 신청 주요혜택 연회비지원 쇼핑 카페/베이커리 대중교통 통신 20대의 다양한 꿈과 도전, NH20 해봄 신용 연회비지원 온라인 신규","2026-06-11T13:04:13.065Z"
"naver-card-10464-performance-1","naver-card-10464","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 기프트 옵션 서비스 제공 생활 활인 서비스 실적 직전 1개월 합계 50만원 이상 혜택요약 기프트 옵션 서비스 제공 생활 활인 서비스 제공 온라인 신청 주요혜택 바우처 포인트/캐시백 항공마일리 별 리워드 제공 항공마일리지 대한항공 마일리지 적립 대한항공 마일리지 적립 카페/베이커리 커피전문점 결제일 할인 커피전문점 결제일 할인 대중교통 택시 이용금액 결제일 할인 택시 이용금액 결제일 할인 프리미엄 THE LOUNGE 서비","2026-06-11T13:04:13.065Z"
"naver-card-10456-performance-1","naver-card-10456","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 올리브영에서 최대 5% 혜택 Apple Pay 설정 실적 직전 1개월 합계 40만원 이상 혜택요약 올리브영에서 최대 5% 혜택 Apple Pay 설정 가능 온라인 신청 주요혜택 포인트/캐시백 쇼핑 프 이용 가능 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1만5천원 지급","2026-06-11T13:04:13.065Z"
"naver-card-10308-performance-1","naver-card-10308","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 생활 5종 Tri 실적 직전 1개월 합계 40만원 이상 혜택요약 생활 5종 Triple in 할인! 생활 5종 중 3개 영역 할인! 온라인 신청 주요혜택 연회비지원 규 회원 최대 100% 지급 기준실적 직전 1개월 합계 40만원 이상 혜택요약 생활 5종 Triple in 할인! 생활 5종 중 3개 영역 할인! 온라인 신청 주요혜택 연회비지원 문화 교육 통신 렌탈 내 취향대로 생활영역 5종 최대 3만원 할인 연회비지원 신","2026-06-11T13:04:13.065Z"
"naver-card-10421-performance-1","naver-card-10421","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 스타벅스 최대 10% 청구할인 생활업종 최대 10% 청구할 전월 이용 실적 기준] 전월 1일~말일 이마트 II KB국민카드 일시불 및 할부 승인 금액 기준 해외 이용금액은 전월 1일 ~ 말일까지 일시불 매입 완료 기준 취소 금액은 취소 전표가 당사에 접 트II KB국민카드(옐로우) 신용카드 이마트II KB국민카드(옐로우) 공지 이마트/트레이더스 최대 30%청구할인 연회비 국내 1만5천원, 해외 1만5천원 기준실적 직전","2026-06-11T13:04:13.065Z"
"naver-card-10429-performance-1","naver-card-10429","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 연1회 쇼핑/레스토랑 기프트옵션 제공 전월 이용금액 기준] • 쇼핑/카페/베이커리/레저/영화/주유 할인 서비스의 전월 이용실적 및 할인한도는 본인 및 가족카드 이용금액에 따라 산정됩니다. • 전월 이용실적은 전월 1일부터 말일까지 기프트 옵션 제공 항공마일리지 대한항공 마일리지 적립 대한항공 마일리지 적립 프리미엄 아시아나/이스타 항공 할인 전 세계 공항 VIP라운지 무료 이용 아시아나/이스타 항공 할인 전 세계 공항","2026-06-11T13:04:13.065Z"
