"performance_rule_id","card_id","base_spend_amount","base_spend_period","base_spend_method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","base_spend_description","exported_at"
"naver-card-10455-performance-1","naver-card-10455","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10622-performance-1","naver-card-10622","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10394-performance-1","naver-card-10394","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10500-performance-1","naver-card-10500","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1614-performance-1","naver-card-1614","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10400-performance-1","naver-card-10400","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10573-performance-1","naver-card-10573","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10441-performance-1","naver-card-10441","200000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10350-performance-1","naver-card-10350","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10528-performance-1","naver-card-10528","100000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10401-performance-1","naver-card-10401","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2487-performance-1","naver-card-2487","100000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10562-performance-1","naver-card-10562","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10189-performance-1","naver-card-10189","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10399-performance-1","naver-card-10399","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10420-performance-1","naver-card-10420","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10565-performance-1","naver-card-10565","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10362-performance-1","naver-card-10362","250000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10608-performance-1","naver-card-10608","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1243-performance-1","naver-card-1243","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10384-performance-1","naver-card-10384","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10581-performance-1","naver-card-10581","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2418-performance-1","naver-card-2418","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10518-performance-1","naver-card-10518","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10225-performance-1","naver-card-10225","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10618-performance-1","naver-card-10618","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10186-performance-1","naver-card-10186","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10297-performance-1","naver-card-10297","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10262-performance-1","naver-card-10262","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2349-performance-1","naver-card-2349","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10223-performance-1","naver-card-10223","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-652-performance-1","naver-card-652","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10160-performance-1","naver-card-10160","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3996-performance-1","naver-card-3996","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10436-performance-1","naver-card-10436","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10625-performance-1","naver-card-10625","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10361-performance-1","naver-card-10361","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10607-performance-1","naver-card-10607","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10525-performance-1","naver-card-10525","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10488-performance-1","naver-card-10488","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10636-performance-1","naver-card-10636","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10637-performance-1","naver-card-10637","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10638-performance-1","naver-card-10638","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10640-performance-1","naver-card-10640","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3777-performance-1","naver-card-3777","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3776-performance-1","naver-card-3776","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10383-performance-1","naver-card-10383","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10289-performance-1","naver-card-10289","200000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10442-performance-1","naver-card-10442","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3055-performance-1","naver-card-3055","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10363-performance-1","naver-card-10363","120000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3257-performance-1","naver-card-3257","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-performance-1","naver-card-2206","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-performance-1","naver-card-10464","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10456-performance-1","naver-card-10456","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10388-performance-1","naver-card-10388","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10564-performance-1","naver-card-10564","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308-performance-1","naver-card-10308","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-performance-1","naver-card-10421","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-performance-1","naver-card-10226","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-performance-1","naver-card-10429","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10582-performance-1","naver-card-10582","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10517-performance-1","naver-card-10517","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10390-performance-1","naver-card-10390","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10372-performance-1","naver-card-10372","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-performance-1","naver-card-10264","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10621-performance-1","naver-card-10621","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10624-performance-1","naver-card-10624","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10496-performance-1","naver-card-10496","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-performance-1","naver-card-2886","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10287-performance-1","naver-card-10287","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10033-performance-1","naver-card-10033","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10556-performance-1","naver-card-10556","200000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10405-performance-1","naver-card-10405","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2757-performance-1","naver-card-2757","200000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-performance-1","naver-card-3958","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10369-performance-1","naver-card-10369","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10325-performance-1","naver-card-10325","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10545-performance-1","naver-card-10545","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1597-performance-1","naver-card-1597","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10563-performance-1","naver-card-10563","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10634-performance-1","naver-card-10634","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10576-performance-1","naver-card-10576","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10549-performance-1","naver-card-10549","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10306-performance-1","naver-card-10306","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10294-performance-1","naver-card-10294","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10527-performance-1","naver-card-10527","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10513-performance-1","naver-card-10513","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10578-performance-1","naver-card-10578","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
