"benefit_id","card_id","category","benefit_name","reward_type","reward_rate","fixed_reward_amount","monthly_cap","min_transaction_amount","previous_month_spend_required","merchant_scope","discounted_spend_counts_for_performance","performance_band","excluded_items","note","exported_at"
"naver-card-10304-shopping-0","naver-card-10304","shopping","포인트/캐시백","cashback","0.01","","5000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10442-etc-2","naver-card-10442","etc","문화","discount","0.1","","5000","","300000","문화","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","문화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10442-dining-3","naver-card-10442","dining","외식","discount","0.1","","5000","","300000","외식","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10442-telecom-4","naver-card-10442","telecom","통신","discount","0.1","","5000","","300000","통신","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3055-shopping-0","naver-card-3055","shopping","포인트/캐시백","cashback","0.022000000000000002","","5000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3055-etc-1","naver-card-3055","etc","프리미엄","cashback","0.022000000000000002","","5000","","0","프리미엄","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10363-shopping-0","naver-card-10363","shopping","포인트/캐시백","cashback","0.01","","5000","","120000","포인트/캐시백","unknown","12만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10363-etc-1","naver-card-10363","etc","프리미엄","cashback","0.01","","5000","","120000","프리미엄","unknown","12만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10363-dining-2","naver-card-10363","dining","외식","cashback","0.01","","5000","","120000","외식","unknown","12만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10363-transport-3","naver-card-10363","transport","대중교통","cashback","0.01","","5000","","120000","대중교통","unknown","12만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3257-ott-0","naver-card-3257","ott","렌탈","point","0.01","","5000","","400000","렌탈","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","렌탈 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3257-etc-1","naver-card-3257","etc","관리비","point","0.01","","5000","","400000","관리비","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","관리비 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-shopping-0","naver-card-2206","shopping","쇼핑","cashback","0.1","","10000","","300000","쇼핑","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-coffee-1","naver-card-2206","coffee","카페/베이커리","cashback","0.1","","10000","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-transport-2","naver-card-2206","transport","대중교통","cashback","0.1","","10000","","300000","대중교통","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-telecom-3","naver-card-2206","telecom","통신","cashback","0.1","","10000","","300000","통신","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206-dining-4","naver-card-2206","dining","외식","cashback","0.1","","10000","","300000","외식","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-shopping-0","naver-card-10464","shopping","바우처","mileage","0.01","","8000","","500000","바우처","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","바우처 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-travel-1","naver-card-10464","travel","항공마일리지","mileage","0.01","","8000","","500000","항공마일리지","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","항공마일리지 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-coffee-2","naver-card-10464","coffee","카페/베이커리","mileage","0.01","","8000","","500000","카페/베이커리","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-transport-3","naver-card-10464","transport","대중교통","mileage","0.01","","8000","","500000","대중교통","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464-etc-4","naver-card-10464","etc","프리미엄","mileage","0.01","","8000","","500000","프리미엄","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10456-shopping-0","naver-card-10456","shopping","포인트/캐시백","cashback","0.05","","5000","","400000","포인트/캐시백","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10456-etc-1","naver-card-10456","etc","프리미엄","cashback","0.05","","5000","","400000","프리미엄","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10388-etc-0","naver-card-10388","etc","레저","cashback","0.07","","10000","","500000","레저","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10564-etc-0","naver-card-10564","etc","법인","mileage","0.005","","10000","","0","법인","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","법인 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308-etc-0","naver-card-10308","etc","문화","cashback","0.01","","5000","","400000","문화","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","문화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308-education-1","naver-card-10308","education","교육","cashback","0.01","","5000","","400000","교육","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","교육 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308-telecom-2","naver-card-10308","telecom","통신","cashback","0.01","","5000","","400000","통신","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308-ott-3","naver-card-10308","ott","렌탈","cashback","0.01","","5000","","400000","렌탈","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","렌탈 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-mart-0","naver-card-10421","mart","대형마트","discount","0.1","","8000","","500000","대형마트","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-coffee-1","naver-card-10421","coffee","카페/베이커리","discount","0.1","","8000","","500000","카페/베이커리","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-education-2","naver-card-10421","education","교육","discount","0.1","","8000","","500000","교육","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","교육 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-medical-3","naver-card-10421","medical","의료","discount","0.1","","8000","","500000","의료","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","의료 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421-dining-4","naver-card-10421","dining","외식","discount","0.1","","8000","","500000","외식","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-telecom-0","naver-card-10226","telecom","통신","point","0.1","","5000","","400000","통신","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-fuel-1","naver-card-10226","fuel","주유","point","0.1","","5000","","400000","주유","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-shopping-2","naver-card-10226","shopping","쇼핑","point","0.1","","5000","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-mart-3","naver-card-10226","mart","대형마트","point","0.1","","5000","","400000","대형마트","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226-transport-4","naver-card-10226","transport","대중교통","point","0.1","","5000","","400000","대중교통","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-shopping-0","naver-card-10429","shopping","포인트/캐시백","mileage","0.005","","5000","","300000","포인트/캐시백","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-travel-1","naver-card-10429","travel","항공마일리지","mileage","0.005","","5000","","300000","항공마일리지","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","항공마일리지 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-etc-2","naver-card-10429","etc","프리미엄","mileage","0.005","","5000","","300000","프리미엄","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-coffee-3","naver-card-10429","coffee","카페/베이커리","mileage","0.005","","5000","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429-fuel-4","naver-card-10429","fuel","주유","mileage","0.005","","5000","","300000","주유","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10582-etc-0","naver-card-10582","etc","법인","mileage","0.03","","10000","","0","법인","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","법인 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10517-shopping-0","naver-card-10517","shopping","포인트/캐시백","cashback","0.035","","5000","","300000","포인트/캐시백","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10517-etc-1","naver-card-10517","etc","레저","cashback","0.035","","5000","","300000","레저","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10390-etc-0","naver-card-10390","etc","반려동물","cashback","0.07","","10000","","500000","반려동물","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","반려동물 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10372-shopping-0","naver-card-10372","shopping","바우처","point","0.1","","8000","","500000","바우처","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","바우처 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10372-etc-1","naver-card-10372","etc","레저","point","0.1","","8000","","500000","레저","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10372-fuel-2","naver-card-10372","fuel","주유","point","0.1","","8000","","500000","주유","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-shopping-0","naver-card-10264","shopping","쇼핑","discount","0.1","","2500","","300000","쇼핑","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-etc-1","naver-card-10264","etc","문화","discount","0.1","","2500","","300000","문화","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","문화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-telecom-2","naver-card-10264","telecom","통신","discount","0.1","","2500","","300000","통신","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-transport-3","naver-card-10264","transport","대중교통","discount","0.1","","2500","","300000","대중교통","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264-coffee-4","naver-card-10264","coffee","카페/베이커리","discount","0.1","","2500","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10621-shopping-0","naver-card-10621","shopping","포인트/캐시백","mileage","0.015","","8000","","500000","포인트/캐시백","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10621-etc-1","naver-card-10621","etc","Priority Pass","mileage","0.015","","8000","","500000","Priority Pass","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","Priority Pass 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10624-telecom-0","naver-card-10624","telecom","통신","cashback","0.01","","13000","","400000","통신","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10496-shopping-0","naver-card-10496","shopping","포인트/캐시백","cashback","0.013999999999999999","","12000","","1000000","포인트/캐시백","unknown","100만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10496-fuel-1","naver-card-10496","fuel","주유","cashback","0.013999999999999999","","12000","","1000000","주유","unknown","100만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10496-etc-2","naver-card-10496","etc","레저","cashback","0.013999999999999999","","12000","","1000000","레저","unknown","100만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-shopping-0","naver-card-2886","shopping","포인트/캐시백","cashback","0.05","","5000","","400000","포인트/캐시백","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-mart-1","naver-card-2886","mart","대형마트","cashback","0.05","","5000","","400000","대형마트","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-coffee-2","naver-card-2886","coffee","카페/베이커리","cashback","0.05","","5000","","400000","카페/베이커리","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-convenience-3","naver-card-2886","convenience","편의점","cashback","0.05","","5000","","400000","편의점","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886-dining-4","naver-card-2886","dining","외식","cashback","0.05","","5000","","400000","외식","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10287-etc-0","naver-card-10287","etc","금융","cashback","0.1","","5000","","0","금융","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","금융 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10287-shopping-1","naver-card-10287","shopping","포인트/캐시백","cashback","0.1","","5000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10033-shopping-0","naver-card-10033","shopping","포인트/캐시백","cashback","0.02","","10000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10556-etc-0","naver-card-10556","etc","금융","discount","0.03","","17000","","200000","금융","unknown","20만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","금융 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10405-shopping-0","naver-card-10405","shopping","쇼핑","cashback","0.05","","8000","","500000","쇼핑","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10405-etc-1","naver-card-10405","etc","납부 혜택","cashback","0.05","","8000","","500000","납부 혜택","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","납부 혜택 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2757-etc-0","naver-card-2757","etc","금융","discount","0.03","","17000","","200000","금융","unknown","20만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","금융 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-etc-0","naver-card-3958","etc","언제나할인","discount","0.013999999999999999","","5000","","400000","언제나할인","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","언제나할인 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-shopping-1","naver-card-3958","shopping","쇼핑","discount","0.013999999999999999","","5000","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-fuel-2","naver-card-3958","fuel","주유","discount","0.013999999999999999","","5000","","400000","주유","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-mart-3","naver-card-3958","mart","대형마트","discount","0.013999999999999999","","5000","","400000","대형마트","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958-medical-4","naver-card-3958","medical","의료","discount","0.013999999999999999","","5000","","400000","의료","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","의료 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10369-shopping-0","naver-card-10369","shopping","쇼핑","cashback","0.1","","5000","","0","쇼핑","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10369-etc-1","naver-card-10369","etc","영화","cashback","0.1","","5000","","0","영화","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","영화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
