"card_id","source_card_id","card_name","issuer","card_type","status","review_status","summary","annual_fee","previous_spend","advertised_benefit","monthly_cap","last_verified_at","best_for","cautions","strengths","weaknesses","exported_at"
"naver-card-3257","3257","신한카드 Deep Once","신한","credit","active","needs_review","10개 렌탈사 자동이체 포인트 적립","20000","400000","10개 렌탈사 자동이체 포인트 적립","10000","2026-06-10","렌탈 | 관리비 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","렌탈, 관리비, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2206","2206","NH20 해봄카드","NH농협","credit","active","needs_review","커피 30%, 쇼핑 10% 청구할인!","10000","300000","커피 30%, 쇼핑 10% 청구할인!","40000","2026-06-10","쇼핑 | 카페/베이커리 | 대중교통","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 카페/베이커리, 대중교통 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10464","10464","신한카드 The Best-XO(스카이패스형)","신한","credit","active","needs_review","기프트 옵션 서비스 제공","317000","500000","기프트 옵션 서비스 제공","32000","2026-06-10","바우처 | 포인트/캐시백 | 항공마일리지","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 항공마일리지 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10456","10456","올리브영 현대카드","현대","credit","active","needs_review","올리브영에서 최대 5% 혜택","30000","400000","올리브영에서 최대 5% 혜택","10000","2026-06-10","포인트/캐시백 | 쇼핑 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 쇼핑, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10388","10388","디지로카 Golf","롯데","credit","active","needs_review","골프장, 골프연습장 최대 7% 캐시백","30000","500000","골프장, 골프연습장 최대 7% 캐시백","10000","2026-06-10","레저 | 납부 혜택","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","레저, 납부 혜택 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10564","10564","현대카드 MC ONE(법인 리워드형)","현대","credit","active","needs_review","0.5% 법인 리워드 적립","5000","0","0.5% 법인 리워드 적립","10000","2026-06-10","법인 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10308","10308","Triple in LOCA","롯데","credit","active","needs_review","생활 5종 Triple in 할인!","20000","400000","생활 5종 Triple in 할인!","20000","2026-06-10","문화 | 교육 | 통신","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","문화, 교육, 통신 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10421","10421","이마트II KB국민카드(옐로우)","KB국민","credit","active","needs_review","스타벅스 최대 10% 청구할인","15000","500000","스타벅스 최대 10% 청구할인","32000","2026-06-10","대형마트 | 카페/베이커리 | 교육","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대형마트, 카페/베이커리, 교육 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10226","10226","원더카드2.0 T","SK","credit","active","needs_review","SKT텔레콤 결제 20% 하나머니적립","19900","400000","SKT텔레콤 결제 20% 하나머니적립","20000","2026-06-10","통신 | 주유 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","통신, 주유, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10429","10429","신한카드 The BEST-F(SKY PASS형)","신한","credit","active","needs_review","연1회 쇼핑/레스토랑 기프트옵션 제공","222000","300000","연1회 쇼핑/레스토랑 기프트옵션 제공","20000","2026-06-10","포인트/캐시백 | 바우처 | 항공마일리지","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, 항공마일리지 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10582","10582","현대카드 MC ONE(대한항공 마일리지형)","현대","credit","active","needs_review","3,000원당 1 대한항공 마일리지","5000","0","3,000원당 1 대한항공 마일리지","10000","2026-06-10","법인 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10517","10517","신한카드 Haru(Hoshino Resorts)","신한","credit","active","needs_review","해외 이용 거래 2% 포인트 적립","30000","300000","해외 이용 거래 2% 포인트 적립","10000","2026-06-10","포인트/캐시백 | 레저","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 레저 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10390","10390","디지로카 Pet","롯데","credit","active","needs_review","반려동물센터,동물병원 최대 7%캐시백","30000","500000","반려동물센터,동물병원 최대 7%캐시백","10000","2026-06-10","반려동물 | 납부 혜택","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","반려동물, 납부 혜택 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10372","10372","JADE First","SK","credit","active","needs_review","골프/프리미엄 아울렛 50% 청구할인","595000","500000","골프/프리미엄 아울렛 50% 청구할인","24000","2026-06-10","바우처 | 레저 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 레저, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10264","10264","zgm.play카드","NH농협","credit","active","needs_review","PC게임/피트니스업종/통신/교통 할인","12000","300000","PC게임/피트니스업종/통신/교통 할인","10000","2026-06-10","쇼핑 | 문화 | 통신","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 문화, 통신 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10621","10621","the Purple(M포인트형)","현대","credit","active","needs_review","국내외 공항 라운지 무료 이용","1000000","500000","국내외 공항 라운지 무료 이용","16000","2026-06-10","포인트/캐시백 | 바우처 | Priority Pass","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, Priority Pass 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10624","10624","TELLO T 라이트 할부 카드","롯데","credit","active","needs_review","SKT 기기값 최대 1.3만원 캐시백","20000","400000","SKT 기기값 최대 1.3만원 캐시백","13000","2026-06-10","통신","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","통신 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10496","10496","KB Biz Prime 카드","KB국민","credit","active","needs_review","국내가맹점 최대 0.5% 포인트리적립","120000","1000000","국내가맹점 최대 0.5% 포인트리적립","36000","2026-06-10","포인트/캐시백 | 쇼핑 | 주유","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 쇼핑, 주유 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2886","2886","신한카드 Deep Making","신한","credit","active","needs_review","쇼핑영역 1~5% 내맘대로 포인트적립","30000","400000","쇼핑영역 1~5% 내맘대로 포인트적립","20000","2026-06-10","포인트/캐시백 | 쇼핑 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 쇼핑, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10287","10287","zgm.일본여행중카드","NH농협","credit","active","needs_review","해외수수료 면제,일본 10%적립","23000","0","해외수수료 면제,일본 10%적립","10000","2026-06-10","금융 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","금융, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10033","10033","LOCA MONEY (로카 머니)","롯데","credit","active","needs_review","한도 없이 최대 2% 로카코인 적립!","20000","0","한도 없이 최대 2% 로카코인 적립!","10000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10556","10556","한화손해보험 캐롯 KB국민카드","KB국민","credit","active","needs_review","한화손해보험 캐롯 자동납부할인 서비스","15000","200000","한화손해보험 캐롯 자동납부할인 서비스","17000","2026-06-10","금융","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","금융 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10405","10405","SILVER FOR 롯데백화점, 현대카드","현대","credit","active","needs_review","롯데백화점, 롯데아울렛, 롯데몰","30000","500000","롯데백화점, 롯데아울렛, 롯데몰","16000","2026-06-10","쇼핑 | 포인트/캐시백 | 바우처","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 포인트/캐시백, 바우처 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2757","2757","KB국민 예다함카드","KB국민","credit","active","needs_review","예다함 상조부금 자동납부할인 서비스","15000","200000","예다함 상조부금 자동납부할인 서비스","17000","2026-06-10","금융","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","금융 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3958","3958","올바른BAZIC+ 카드","NH농협","credit","active","needs_review","할인한도없이 0.7~1.4% 기본할인","25000","400000","할인한도없이 0.7~1.4% 기본할인","20000","2026-06-10","언제나할인 | 쇼핑 | 주유","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 쇼핑, 주유 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10369","10369","The CJ-현대카드M Edition2","현대","credit","active","needs_review","CJ 외식가맹점 최대 20% 할인","15000","0","CJ 외식가맹점 최대 20% 할인","20000","2026-06-10","쇼핑 | 영화 | 외식","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 영화, 외식 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10325","10325","코스트코 리워드 현대카드 Edition2","현대","credit","active","needs_review","코스트코에서 최대 3%","20000","500000","코스트코에서 최대 3%","32000","2026-06-10","쇼핑 | 포인트/캐시백 | 바우처","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 포인트/캐시백, 바우처 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10545","10545","힐튼 아너스 아멕스","롯데","credit","active","needs_review","힐튼아너스 1.5천원당 최대4P 적립","247000","500000","힐튼아너스 1.5천원당 최대4P 적립","16000","2026-06-10","포인트/캐시백 | 레저 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 레저, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-1597","1597","CU·배달의민족 삼성카드 taptap","삼성","credit","active","needs_review","CU·배달의민족 월 최대 1만원할인","10000","300000","CU·배달의민족 월 최대 1만원할인","10000","2026-06-10","외식 | 편의점 | 대중교통","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","외식, 편의점, 대중교통 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10563","10563","캐시노트 BUSINESS 현대카드","현대","credit","active","needs_review","사업성 경비 5% M포인트 적립과","30000","1000000","사업성 경비 5% M포인트 적립과","48000","2026-06-10","사업자 | 주유 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","사업자, 주유, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10634","10634","신한카드 ECO Plan","신한","credit","active","needs_review","전기차 충전 10% 할인","20000","300000","전기차 충전 10% 할인","20000","2026-06-10","포인트/캐시백 | 주유 | 대중교통","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 주유, 대중교통 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10576","10576","현대카드 MC 항공권전용카드","현대","credit","active","needs_review","최대 12억원 보상 여행자보험 가입","0","0","최대 12억원 보상 여행자보험 가입","10000","2026-06-10","법인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10549","10549","DB손해보험 현대카드","현대","credit","active","needs_review","이용 시 최대 1.7만원 청구 할인","30000","500000","이용 시 최대 1.7만원 청구 할인","24000","2026-06-10","오토 | 금융 | 포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","오토, 금융, 포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10306","10306","LOCA Professional","롯데","credit","active","needs_review","실적조건·한도없이 최대 2% 캐시백","300000","0","실적조건·한도없이 최대 2% 캐시백","20000","2026-06-10","포인트/캐시백 | 납부 혜택 | 바우처","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 납부 혜택, 바우처 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10294","10294","싱가포르항공 크리스플라이어 더 베스트 신한카드","신한","credit","active","needs_review","싱가포르항공 1만 5천 마일리지 적립","247000","500000","싱가포르항공 1만 5천 마일리지 적립","24000","2026-06-10","바우처 | 항공마일리지 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 항공마일리지, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10527","10527","스타필드 신한카드","신한","credit","active","needs_review","스타필드 10% 할인","17000","400000","스타필드 10% 할인","20000","2026-06-10","쇼핑 | 편의점 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 편의점, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10513","10513","LG U+ Bora 신한카드 Big Plus","신한","credit","active","needs_review","LG U+ 통신요금 자동납부 할인","22000","400000","LG U+ 통신요금 자동납부 할인","15000","2026-06-10","통신 | 주유 | 영화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","통신, 주유, 영화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10578","10578","현대카드 MC 주유전용카드","현대","credit","active","needs_review","0.2% 리워드 또는 0.5% 할인","0","0","0.2% 리워드 또는 0.5% 할인","10000","2026-06-10","법인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-1773","1773","신세계 신한카드","신한","credit","active","needs_review","신세계백화점/이마트 5% 결제일 할인","12000","500000","신세계백화점/이마트 5% 결제일 할인","32000","2026-06-10","쇼핑 | 영화 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 영화, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10305","10305","디지로카 Monaco","롯데","credit","active","needs_review","쿠팡 G마켓 등 최대5% 결제일 할인","125000","0","쿠팡 G마켓 등 최대5% 결제일 할인","20000","2026-06-10","언제나할인 | 쇼핑 | 간편결제","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 쇼핑, 간편결제 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10567","10567","신한카드 THE BEST-F(캐시백형)","신한","credit","active","needs_review","연1회 쇼핑/레스토랑 기프트옵션 제공","202000","300000","연1회 쇼핑/레스토랑 기프트옵션 제공","20000","2026-06-10","바우처 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10555","10555","신한카드 The Best-XO(마이신한포인트형)","신한","credit","active","needs_review","기프트 옵션 서비스 제공","297000","500000","기프트 옵션 서비스 제공","32000","2026-06-10","바우처 | 포인트/캐시백 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10277","10277","LOCA PLATINUM(할인형)","롯데","credit","active","needs_review","국내외 가맹점 0.5% 결제일 할인","100000","0","국내외 가맹점 0.5% 결제일 할인","20000","2026-06-10","언제나할인 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10505","10505","신한카드 KaPick","신한","credit","active","needs_review","요일별 가맹점 이용시 5% 포인트적립","19000","400000","요일별 가맹점 이용시 5% 포인트적립","19000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10577","10577","한화이글스 신한카드","신한","credit","active","needs_review","한화 이글스 정규시즌 티켓 할인","20000","300000","한화 이글스 정규시즌 티켓 할인","20000","2026-06-10","레저 | 포인트/캐시백 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","레저, 포인트/캐시백, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10241","10241","zgm.고향으로카드","NH농협","credit","active","needs_review","주말 국내 1% 기부지역 1.7%적립","12000","400000","주말 국내 1% 기부지역 1.7%적립","2000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10438","10438","현대백화점 현대오일뱅크카드","HC","credit","active","needs_review","현대백화점카드혜택+현대오일뱅크멤버십","0","1000000","현대백화점카드혜택+현대오일뱅크멤버십","12000","2026-06-10","쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10029","10029","LOCA 100","롯데","credit","active","needs_review","국내외 가맹점 최대 1% 할인!","20000","750000","국내외 가맹점 최대 1% 할인!","32000","2026-06-10","언제나할인 | 바우처 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 바우처, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
